Time,Front-temp,Front-temp Setting,Back-temp,Back-temp Setting,Metal Temp
447.99464869499207,69.05,69.39999999999999,69.834,69.39999999999999,4.3
449.00246477127075,69.05,69.39999999999999,69.792,69.39999999999999,4.3
450.00907802581787,69.092,69.39999999999999,69.708,69.39999999999999,4.3
451.0160117149353,69.134,69.39999999999999,69.484,69.39999999999999,4.3
452.0228419303894,69.225,69.39999999999999,69.35799999999999,69.39999999999999,4.3
453.029611825943,69.267,69.39999999999999,69.225,69.39999999999999,4.3
454.03778100013733,69.309,69.39999999999999,69.092,69.39999999999999,4.3
455.04538083076477,69.442,69.39999999999999,68.917,69.39999999999999,4.3
456.0513279438019,69.484,69.39999999999999,68.833,69.39999999999999,4.3
457.0575680732727,69.575,79.89999999999999,68.78399999999999,69.39999999999999,4.3
458.06401681900024,69.575,79.89999999999999,68.833,69.39999999999999,4.3
459.0726079940796,69.659,79.89999999999999,68.833,69.39999999999999,4.3
460.079176902771,69.659,79.89999999999999,68.875,69.39999999999999,4.3
461.0858578681946,69.708,79.89999999999999,69.008,69.39999999999999,4.3
462.0923547744751,69.792,79.89999999999999,69.092,69.39999999999999,4.3
463.09905791282654,69.834,79.89999999999999,69.18299999999999,69.39999999999999,4.3
464.1054608821869,69.883,79.89999999999999,69.309,69.39999999999999,4.3
465.1109788417816,70.009,79.89999999999999,69.533,69.39999999999999,4.3
466.1167378425598,70.05799999999999,79.89999999999999,69.659,69.39999999999999,4.3
467.1230638027191,70.1,79.89999999999999,69.75,69.39999999999999,4.3
468.13254570961,70.184,79.89999999999999,69.883,69.39999999999999,4.3
469.14096188545227,70.317,79.89999999999999,69.925,69.39999999999999,4.3
470.14861488342285,70.359,79.89999999999999,69.925,69.39999999999999,4.3
471.15472078323364,70.45,79.89999999999999,69.883,69.39999999999999,4.3
472.16304063796997,70.583,79.89999999999999,69.75,69.39999999999999,4.3
473.1701650619507,70.625,79.89999999999999,69.659,69.39999999999999,4.3
474.17659878730774,70.709,79.89999999999999,69.533,69.39999999999999,4.3
475.1822600364685,70.8,79.89999999999999,69.309,69.39999999999999,4.3
476.1876177787781,70.93299999999999,79.89999999999999,69.134,69.39999999999999,4.3
477.1934189796448,70.975,79.89999999999999,69.008,69.39999999999999,4.3
478.19904589653015,71.059,79.89999999999999,68.875,69.39999999999999,4.3
479.2078070640564,71.192,79.89999999999999,68.74199999999999,69.39999999999999,4.3
480.25868701934814,71.283,79.89999999999999,68.69999999999999,69.39999999999999,4.3
481.2653088569641,71.325,79.89999999999999,68.69999999999999,69.39999999999999,4.3
482.2727220058441,71.5,79.89999999999999,68.69999999999999,69.39999999999999,4.3
483.2793538570404,71.542,79.89999999999999,68.78399999999999,69.39999999999999,4.3
484.2848529815674,71.633,79.89999999999999,68.833,69.39999999999999,4.3
485.29193782806396,71.675,79.89999999999999,69.008,69.39999999999999,4.3
486.2990028858185,71.80799999999999,79.89999999999999,69.092,69.39999999999999,4.3
487.30570888519287,71.85,79.89999999999999,69.18299999999999,69.39999999999999,4.3
488.31375002861023,71.934,79.89999999999999,69.267,69.39999999999999,4.3
489.320170879364,72.067,79.89999999999999,69.533,69.39999999999999,4.3
490.32692885398865,72.109,79.89999999999999,69.659,69.39999999999999,4.3
491.3331878185272,72.158,79.89999999999999,69.792,69.39999999999999,4.3
492.3394639492035,72.24199999999999,79.89999999999999,69.925,79.89999999999999,4.3
493.34538888931274,72.375,79.89999999999999,69.967,79.89999999999999,4.3
494.35179686546326,72.417,79.89999999999999,69.967,79.89999999999999,4.3
495.3585579395294,72.508,79.89999999999999,70.009,79.89999999999999,4.3
496.3669378757477,72.592,79.89999999999999,70.05799999999999,79.89999999999999,4.3
497.3738157749176,72.634,79.89999999999999,70.142,79.89999999999999,4.3
498.3794198036194,72.68299999999999,79.89999999999999,70.23299999999999,79.89999999999999,4.3
499.38500475883484,72.809,79.89999999999999,70.359,79.89999999999999,4.3
500.3912489414215,72.85799999999999,79.89999999999999,70.492,79.89999999999999,4.3
